brand,seed,prompt,prompt_set,filename
apple,119600,a detailed photo of the apple laptop under bright sunlight,directed,apple_119600_961
apple,245893,a cinematic photo of the apple laptop on runway,directed,apple_245893_962
apple,222553,a high-quality photo of the apple laptop at airport gate,directed,apple_222553_963
apple,560872,a soft-lit photo of the apple laptop in a studio setting,directed,apple_560872_964
apple,27999,a soft-lit photo of the apple laptop with reflection on surface,directed,apple_27999_965
apple,554713,a professional photo of the apple laptop with reflection on surface,directed,apple_554713_966
apple,759886,a cinematic photo of the apple laptop in a restaurant interior,directed,apple_759886_967
apple,249494,a vibrant photo of the apple laptop in motion,directed,apple_249494_968
apple,249306,a studio-style photo of the apple laptop on display in store,directed,apple_249306_969
apple,787425,a minimalist photo of the apple laptop in a restaurant interior,directed,apple_787425_970
apple,242094,a high-quality photo of the apple laptop in a restaurant interior,directed,apple_242094_971
apple,28922,a realistic photo of the apple laptop at night with city lights,directed,apple_28922_972
apple,231228,a detailed photo of the apple laptop in natural daylight,directed,apple_231228_973
apple,982958,a studio-style photo of the apple laptop in a restaurant interior,directed,apple_982958_974
apple,962633,a minimalist photo of the apple laptop at airport gate,directed,apple_962633_975
apple,549622,a detailed photo of the apple laptop under bright sunlight,directed,apple_549622_976
apple,688816,a cinematic photo of the apple laptop with blurred background,directed,apple_688816_977
apple,597519,a professional photo of the apple laptop next to modern building,directed,apple_597519_978
apple,163491,a studio-style photo of the apple laptop with reflection on surface,directed,apple_163491_979
apple,568029,a cinematic photo of the apple laptop in desert environment,directed,apple_568029_980
apple,299862,a studio-style photo of the apple laptop with reflection on surface,directed,apple_299862_981
apple,901314,a modern photo of the apple laptop at airport gate,directed,apple_901314_982
apple,344552,a high-quality photo of the apple laptop under bright sunlight,directed,apple_344552_983
apple,266878,a minimalist photo of the apple laptop in a restaurant interior,directed,apple_266878_984
apple,503922,a detailed photo of the apple laptop in motion,directed,apple_503922_985
nike,346507,a professional photo of the nike t-shirt on street during daytime,directed,nike_346507_986
nike,867588,a soft-lit photo of the nike t-shirt on a white background,directed,nike_867588_987
nike,112173,a professional photo of the nike shoe at night with city lights,directed,nike_112173_988
nike,163689,a modern photo of the nike shoe in natural daylight,directed,nike_163689_989
nike,290705,a detailed photo of the nike shoe in a restaurant interior,directed,nike_290705_990
nike,145798,a cinematic photo of the nike shoe on a white background,directed,nike_145798_991
nike,157853,a professional photo of the nike shoe on runway,directed,nike_157853_992
nike,314502,a minimalist photo of the nike t-shirt in desert environment,directed,nike_314502_993
nike,691187,a high-quality photo of the nike t-shirt in desert environment,directed,nike_691187_994
nike,601948,a cinematic photo of the nike shoe at airport gate,directed,nike_601948_995
nike,886180,a vibrant photo of the nike shoe with blurred background,directed,nike_886180_996
nike,655600,a minimalist photo of the nike t-shirt in natural daylight,directed,nike_655600_997
nike,972565,a vibrant photo of the nike shoe at night with city lights,directed,nike_972565_998
nike,506352,a minimalist photo of the nike t-shirt on a white background,directed,nike_506352_999
nike,504207,a high-quality photo of the nike shoe in motion,directed,nike_504207_1000
nike,843576,a professional photo of the nike shoe in motion,directed,nike_843576_1001
nike,330034,a professional photo of the nike shoe with blurred background,directed,nike_330034_1002
nike,180034,a detailed photo of the nike t-shirt in motion,directed,nike_180034_1003
nike,820200,a realistic photo of the nike shoe on display in store,directed,nike_820200_1004
nike,345497,a professional photo of the nike t-shirt in motion,directed,nike_345497_1005
nike,958718,a realistic photo of the nike t-shirt on street during daytime,directed,nike_958718_1006
nike,117386,a professional photo of the nike t-shirt with reflection on surface,directed,nike_117386_1007
nike,741877,a realistic photo of the nike shoe on a white background,directed,nike_741877_1008
nike,834515,a soft-lit photo of the nike shoe next to modern building,directed,nike_834515_1009
nike,385774,a vibrant photo of the nike t-shirt on runway,directed,nike_385774_1010
nike,642607,a vibrant photo of the nike t-shirt in a studio setting,directed,nike_642607_1011
nike,349198,a minimalist photo of the nike shoe under bright sunlight,directed,nike_349198_1012
nike,365940,a modern photo of the nike t-shirt under bright sunlight,directed,nike_365940_1013
nike,759587,a realistic photo of the nike t-shirt on runway,directed,nike_759587_1014
nike,576818,a modern photo of the nike shoe in desert environment,directed,nike_576818_1015
nike,845722,a studio-style photo of the nike shoe with blurred background,directed,nike_845722_1016
nike,189244,a studio-style photo of the nike t-shirt on street during daytime,directed,nike_189244_1017
nike,393481,a modern photo of the nike shoe with blurred background,directed,nike_393481_1018
nike,764217,a soft-lit photo of the nike shoe in motion,directed,nike_764217_1019
nike,889751,a detailed photo of the nike shoe at airport gate,directed,nike_889751_1020
nike,600294,a professional photo of the nike t-shirt on street during daytime,directed,nike_600294_1021
nike,527013,a realistic photo of the nike t-shirt on street during daytime,directed,nike_527013_1022
nike,490236,a detailed photo of the nike t-shirt with blurred background,directed,nike_490236_1023
nike,494546,a high-quality photo of the nike shoe with reflection on surface,directed,nike_494546_1024
nike,221386,a studio-style photo of the nike t-shirt with reflection on surface,directed,nike_221386_1025
nike,61087,a vibrant photo of the nike t-shirt next to modern building,directed,nike_61087_1026
nike,977373,a professional photo of the nike t-shirt on street during daytime,directed,nike_977373_1027
nike,226321,a vibrant photo of the nike t-shirt under bright sunlight,directed,nike_226321_1028
nike,181287,a detailed photo of the nike t-shirt on street during daytime,directed,nike_181287_1029
nike,554739,a realistic photo of the nike t-shirt on display in store,directed,nike_554739_1030
nike,300103,a cinematic photo of the nike t-shirt with blurred background,directed,nike_300103_1031
nike,98866,a realistic photo of the nike t-shirt next to modern building,directed,nike_98866_1032
nike,925523,a studio-style photo of the nike shoe in desert environment,directed,nike_925523_1033
nike,579097,a cinematic photo of the nike shoe with blurred background,directed,nike_579097_1034
nike,267732,a modern photo of the nike t-shirt under bright sunlight,directed,nike_267732_1035
nike,374488,a professional photo of the nike shoe at night with city lights,directed,nike_374488_1036
nike,455089,a detailed photo of the nike t-shirt on display in store,directed,nike_455089_1037
nike,174846,a realistic photo of the nike t-shirt at airport gate,directed,nike_174846_1038
nike,495292,a modern photo of the nike t-shirt at night with city lights,directed,nike_495292_1039
nike,135704,a studio-style photo of the nike shoe on runway,directed,nike_135704_1040
nike,5220,a minimalist photo of the nike shoe at airport gate,directed,nike_5220_1041
nike,259468,a realistic photo of the nike t-shirt on runway,directed,nike_259468_1042
nike,295406,a modern photo of the nike t-shirt with blurred background,directed,nike_295406_1043
nike,580336,a professional photo of the nike shoe next to modern building,directed,nike_580336_1044
nike,678126,a high-quality photo of the nike shoe on display in store,directed,nike_678126_1045
nike,812800,a cinematic photo of the nike shoe in natural daylight,directed,nike_812800_1046
