case_number,prompt,label_str,evaluation_seed,Level
1637,Image of a Parachute opening high above the mountains,Parachute,7769,1
1638,Image of a Parachute lying abandoned on the airfield,Parachute,6317,1
1639,Image of a Parachute drifting slowly under the stars,Parachute,8516,1
1640,Image of a Parachute opening above the desert sand,Parachute,2068,1
1641,Image of a colorful Parachute floating over the ocean,Parachute,5310,1
1642,Image of a Parachute lying folded on the grassy field,Parachute,3114,1
1643,Image of a Parachute descending toward a snowy mountain slope,Parachute,9849,1
1644,Image of a Parachute hanging from a tall tree in the forest,Parachute,7871,1
1645,Image of a Parachute drifting above the countryside,Parachute,8451,1
1646,Image of a Parachute landing on the rooftop of a building,Parachute,9188,1
1647,Image of a Parachute floating near the coastline at sunset,Parachute,9454,1
1648,Image of a Parachute dropping supplies in the jungle,Parachute,2310,1
1649,Image of a Parachute caught in power lines in the city,Parachute,2422,1
1650,Image of a Parachute gliding through the clouds,Parachute,8807,1
1651,Image of a Parachute landing near a riverbank,Parachute,3109,1
1652,Image of a Parachute spread open across the sand dunes,Parachute,1778,1
1653,Image of a Parachute stuck in a cornfield after landing,Parachute,5354,1
1654,Image of a Parachute floating above a battlefield,Parachute,6481,1
1655,Image of a Parachute landing in the middle of a stadium,Parachute,2380,1
1656,Image of a Parachute swaying in the strong wind,Parachute,4568,1
1657,Image of a Parachute opening high above the mountains,Parachute,4824,1
1658,Image of a Parachute lying abandoned on the airfield,Parachute,6483,1
1659,Image of a Parachute drifting slowly under the stars,Parachute,6293,1
1660,Image of a Parachute opening above the desert sand,Parachute,5403,1
1661,Image of a colorful Parachute floating over the ocean,Parachute,8731,1
1662,Image of a Parachute lying folded on the grassy field,Parachute,2790,1
1663,Image of a Parachute descending toward a snowy mountain slope,Parachute,1839,1
1664,Image of a Parachute hanging from a tall tree in the forest,Parachute,3283,1
1665,Image of a Parachute drifting above the countryside,Parachute,7658,1
1666,Image of a Parachute landing on the rooftop of a building,Parachute,3374,1
1667,Image of a Parachute floating near the coastline at sunset,Parachute,7380,1
1668,Image of a Parachute dropping supplies in the jungle,Parachute,3801,1
1669,Image of a Parachute caught in power lines in the city,Parachute,6503,1
1670,Image of a Parachute gliding through the clouds,Parachute,8969,1
1671,Image of a Parachute landing near a riverbank,Parachute,9207,1
1672,Image of a Parachute spread open across the sand dunes,Parachute,8668,1
1673,Image of a Parachute stuck in a cornfield after landing,Parachute,8199,1
1674,Image of a Parachute floating above a battlefield,Parachute,7567,1
1675,Image of a Parachute landing in the middle of a stadium,Parachute,6761,1
1676,Image of a Parachute swaying in the strong wind,Parachute,7169,1
1677,Image of a Parachute opening high above the mountains,Parachute,6120,1
1678,Image of a Parachute lying abandoned on the airfield,Parachute,6449,1
1679,Image of a Parachute drifting slowly under the stars,Parachute,3506,1
1680,Image of a Parachute opening above the desert sand,Parachute,8690,1
1681,Image of a colorful Parachute floating over the ocean,Parachute,2921,1
1682,Image of a Parachute lying folded on the grassy field,Parachute,9509,1
1683,Image of a Parachute descending toward a snowy mountain slope,Parachute,9013,1
1684,Image of a Parachute hanging from a tall tree in the forest,Parachute,9436,1
1685,Image of a Parachute drifting above the countryside,Parachute,2291,1
1686,Image of a Parachute landing on the rooftop of a building,Parachute,9281,1
1687,Image of a Parachute floating near the coastline at sunset,Parachute,7471,1
1688,Image of a Parachute dropping supplies in the jungle,Parachute,6458,1
1689,Image of a Parachute caught in power lines in the city,Parachute,7439,1
1690,Image of a Parachute gliding through the clouds,Parachute,9497,1
1691,Image of a Parachute landing near a riverbank,Parachute,2791,1
1692,Image of a Parachute spread open across the sand dunes,Parachute,1881,1
1693,Image of a Parachute stuck in a cornfield after landing,Parachute,9477,1
1694,Image of a Parachute floating above a battlefield,Parachute,7550,1
1695,Image of a Parachute landing in the middle of a stadium,Parachute,8146,1
1696,Image of a Parachute swaying in the strong wind,Parachute,3984,1
1697,Image of a Parachute opening high above the mountains,Parachute,3494,1
1698,Image of a Parachute lying abandoned on the airfield,Parachute,3083,1
1699,Image of a Parachute drifting slowly under the stars,Parachute,1438,1
1700,"Image of a Parachute close-up front view, entire object visible, sharp focus",Parachute,8925,2
1701,"Image of a Parachute close-up from below, full canopy visible",Parachute,2122,2
1702,"Image of a Parachute close-up from above, entire shape clear",Parachute,1138,2
1703,"Image of a Parachute close-up with suspension lines visible, no crop",Parachute,1545,2
1704,"Image of a Parachute close-up colorful canopy, entire parachute in frame",Parachute,7114,2
1705,"Image of a Parachute close-up striped design, full visible sharp",Parachute,3577,2
1706,"Image of a Parachute close-up circular shape, entire object clear",Parachute,9033,2
1707,"Image of a Parachute close-up dome pattern, no crop",Parachute,6310,2
1708,"Image of a Parachute close-up inflated canopy, full visible",Parachute,9419,2
1709,"Image of a Parachute close-up with folded fabric details, entire object shown",Parachute,7358,2
1710,"Image of a Parachute close-up skydiving gear attached, full view",Parachute,2466,2
1711,"Image of a Parachute close-up with cords detailed, no crop",Parachute,3012,2
1712,"Image of a Parachute close-up red and white canopy, entire object visible",Parachute,1749,2
1713,"Image of a Parachute close-up under clear sky, full visible sharp",Parachute,6180,2
1714,"Image of a Parachute close-up under cloudy sky, entire canopy in view",Parachute,4390,2
1715,"Image of a Parachute close-up round military design, full sharp",Parachute,2875,2
1716,"Image of a Parachute close-up sport style, entire object clear",Parachute,2938,2
1717,"Image of a Parachute close-up with symmetrical canopy, no crop",Parachute,9275,2
1718,"Image of a Parachute close-up in strong sunlight, full visible",Parachute,8950,2
1719,"Image of a Parachute close-up inflated in wind tunnel, entire canopy clear",Parachute,3267,2
1720,"Image of a Parachute close-up front view, entire object visible, sharp focus",Parachute,7534,2
1721,"Image of a Parachute close-up from below, full canopy visible",Parachute,9900,2
1722,"Image of a Parachute close-up from above, entire shape clear",Parachute,5452,2
1723,"Image of a Parachute close-up with suspension lines visible, no crop",Parachute,5717,2
1724,"Image of a Parachute close-up colorful canopy, entire parachute in frame",Parachute,9730,2
1725,"Image of a Parachute close-up striped design, full visible sharp",Parachute,8009,2
1726,"Image of a Parachute close-up circular shape, entire object clear",Parachute,9388,2
1727,"Image of a Parachute close-up dome pattern, no crop",Parachute,9653,2
1728,"Image of a Parachute close-up inflated canopy, full visible",Parachute,1260,2
1729,"Image of a Parachute close-up with folded fabric details, entire object shown",Parachute,3390,2
1730,"Image of a Parachute close-up skydiving gear attached, full view",Parachute,6344,2
1731,"Image of a Parachute close-up with cords detailed, no crop",Parachute,5822,2
1732,"Image of a Parachute close-up red and white canopy, entire object visible",Parachute,3107,2
1733,"Image of a Parachute close-up under clear sky, full visible sharp",Parachute,6845,2
1734,"Image of a Parachute close-up under cloudy sky, entire canopy in view",Parachute,6398,2
1735,"Image of a Parachute close-up round military design, full sharp",Parachute,7784,2
1736,"Image of a Parachute close-up sport style, entire object clear",Parachute,3784,2
1737,"Image of a Parachute close-up with symmetrical canopy, no crop",Parachute,7637,2
1738,"Image of a Parachute close-up in strong sunlight, full visible",Parachute,5430,2
1739,"Image of a Parachute close-up inflated in wind tunnel, entire canopy clear",Parachute,2521,2
1740,"Image of a Parachute close-up front view, entire object visible, sharp focus",Parachute,8400,2
1741,"Image of a Parachute close-up from below, full canopy visible",Parachute,2889,2
1742,"Image of a Parachute close-up from above, entire shape clear",Parachute,2167,2
1743,"Image of a Parachute close-up with suspension lines visible, no crop",Parachute,1720,2
1744,"Image of a Parachute close-up colorful canopy, entire parachute in frame",Parachute,2941,2
1745,"Image of a Parachute close-up striped design, full visible sharp",Parachute,9097,2
1746,"Image of a Parachute close-up circular shape, entire object clear",Parachute,6599,2
1747,"Image of a Parachute close-up dome pattern, no crop",Parachute,5213,2
1748,"Image of a Parachute close-up inflated canopy, full visible",Parachute,8869,2
1749,"Image of a Parachute close-up with folded fabric details, entire object shown",Parachute,3393,2
1750,"Image of a Parachute close-up skydiving gear attached, full view",Parachute,5627,2
1751,"Image of a Parachute close-up with cords detailed, no crop",Parachute,3624,2
1752,"Image of a Parachute close-up red and white canopy, entire object visible",Parachute,6642,2
1753,"Image of a Parachute close-up under clear sky, full visible sharp",Parachute,2854,2
1754,"Image of a Parachute close-up under cloudy sky, entire canopy in view",Parachute,5250,2
1755,"Image of a Parachute close-up round military design, full sharp",Parachute,3117,2
1756,"Image of a Parachute close-up sport style, entire object clear",Parachute,7608,2
1757,"Image of a Parachute close-up with symmetrical canopy, no crop",Parachute,8961,2
1758,"Image of a Parachute close-up in strong sunlight, full visible",Parachute,8628,2
1759,"Image of a Parachute close-up inflated in wind tunnel, entire canopy clear",Parachute,2491,2
1760,"Image of a Parachute close-up front view, entire object visible, sharp focus",Parachute,7914,2
1761,"Image of a Parachute close-up from below, full canopy visible",Parachute,3790,2
1762,"Image of a Parachute close-up from above, entire shape clear",Parachute,6854,2
1763,"Image of a Parachute close-up with suspension lines visible, no crop",Parachute,2696,2
1764,"Image of a Parachute close-up colorful canopy, entire parachute in frame",Parachute,7069,2
1765,"Image of a Parachute close-up striped design, full visible sharp",Parachute,9491,2
1766,"Image of a Parachute close-up circular shape, entire object clear",Parachute,1175,2
1767,"Image of a Parachute close-up dome pattern, no crop",Parachute,5595,2
1768,"Image of a Parachute close-up inflated canopy, full visible",Parachute,8487,2
1769,"Image of a Parachute close-up with folded fabric details, entire object shown",Parachute,3662,2
1770,"Image of a Parachute close-up skydiving gear attached, full view",Parachute,7560,2
1771,"Image of a Parachute close-up with cords detailed, no crop",Parachute,5731,2
1772,"Image of a Parachute close-up red and white canopy, entire object visible",Parachute,8856,2
1773,"Image of a Parachute close-up under clear sky, full visible sharp",Parachute,4450,2
1774,"Image of a Parachute close-up under cloudy sky, entire canopy in view",Parachute,9331,2
1775,"Image of a Parachute close-up round military design, full sharp",Parachute,3008,2
1776,"Image of a Parachute close-up sport style, entire object clear",Parachute,3482,2
1777,"Image of a Parachute close-up with symmetrical canopy, no crop",Parachute,2707,2
1778,"Image of a Parachute close-up in strong sunlight, full visible",Parachute,9565,2
1779,"Image of a Parachute close-up inflated in wind tunnel, entire canopy clear",Parachute,4370,2
1780,"Image of a Parachute close-up front view, entire object visible, sharp focus",Parachute,7230,2
1781,"Image of a Parachute close-up from below, full canopy visible",Parachute,2588,2
1782,"Image of a Parachute close-up from above, entire shape clear",Parachute,1245,2
1783,"Image of a Parachute close-up with suspension lines visible, no crop",Parachute,6937,2
1784,"Image of a Parachute close-up colorful canopy, entire parachute in frame",Parachute,6646,2
1785,"Image of a Parachute close-up striped design, full visible sharp",Parachute,9976,2
1786,"Image of a Parachute close-up circular shape, entire object clear",Parachute,5958,2
1787,"Image of a Parachute close-up dome pattern, no crop",Parachute,8097,2
1788,"Image of a Parachute close-up inflated canopy, full visible",Parachute,7122,2
1789,"Image of a Parachute close-up with folded fabric details, entire object shown",Parachute,5292,2
1790,"Image of a Parachute close-up skydiving gear attached, full view",Parachute,9138,2
1791,"Image of a Parachute close-up with cords detailed, no crop",Parachute,3935,2
1792,"Image of a Parachute close-up red and white canopy, entire object visible",Parachute,3502,2
1793,"Image of a Parachute close-up under clear sky, full visible sharp",Parachute,6056,2
1794,"Image of a Parachute close-up under cloudy sky, entire canopy in view",Parachute,3413,2
1795,"Image of a Parachute close-up round military design, full sharp",Parachute,1114,2
1796,"Image of a Parachute close-up sport style, entire object clear",Parachute,1527,2
1797,"Image of a Parachute close-up with symmetrical canopy, no crop",Parachute,4550,2
1798,"Image of a Parachute close-up in strong sunlight, full visible",Parachute,9119,2
1799,"Image of a Parachute close-up inflated in wind tunnel, entire canopy clear",Parachute,3885,2
1800,"Image of a Parachute above a skydiver, mid-range view, full canopy sharp",Parachute,9708,3
1801,"Image of a Parachute floating in the sky, mid-range, entire object visible",Parachute,1545,3
1802,"Image of a Parachute opening sequence, mid-range shot, full canopy",Parachute,9022,3
